train_loss,valid_loss
3.8530990307676007,3.1894717710737766
3.5645217587670364,3.1622909140840534
3.519923977261846,3.0776986654331515
3.507967821588303,3.0561278713716575
3.526735817246382,3.0505258699176614
3.4869367700087657,3.0793120987395444
3.541264512807192,3.058539378026149
3.5170267152127135,3.048124020871672
3.5193515884348336,3.046302614032295
3.4907707973343975,3.0859073909570967
3.542952802046125,3.145279804021914
3.5742597303792483,3.0815587655400383
3.5345810980585464,3.0609211246803176
3.500680760488915,3.1632501485620006
3.547511707215313,3.039699779343959
3.5041861462419304,3.057032440086989
3.522920473790262,3.122622918851794
3.511114675057301,3.0487736022528864
3.500082789156233,3.092191344048263
3.5289204584679132,3.078338664855448
3.546692974164876,3.0991967027294187
3.5494544037917013,3.0680490076045825
3.5036984041810904,3.0701678401802153
3.5125719697744717,3.0465392384112846
3.4920565352840214,3.100633943845649
3.5624279722333756,3.106284682096513
3.489958980854426,3.0419972606808967
3.510060877240194,3.042173070544554
3.4885027915562827,3.0603400032066483
3.5020801031573794,3.046970552234641
3.4946823111154823,3.0452047692276367
3.499276474755085,3.065577769041706
3.5018760023299977,3.1042571769337077
3.497211087463823,3.133356922647719
3.5092635173977658,3.0642764614075615
3.492649669492267,3.1116572550628496
3.511390553553045,3.0661634004660865
3.513953650277586,3.1076898148007235
3.505724377818976,3.053037542717407
3.489118701469031,3.050688434132803
3.494268691802841,3.0672753046795664
3.4881987237129453,3.0674600344294167
3.5160924487835548,3.0902428278193526
3.5147675891753902,3.0560412870626936
3.5168527508493135,3.1023736676647764
3.505857139072078,3.0655046035849054
3.517729760872033,3.0742556003463477
3.518948408968583,3.080698253463345
3.509192756454686,3.0700590588736785
3.532289391947619,3.0806457399101186
3.5022880017528606,3.1027829974696544
3.553772336261695,3.2203279986140885
3.5771252966355447,3.324282776071367
3.5640438679324773,3.110409206648219
3.5440930136734607,3.063767185007856
3.5092833240090537,3.0838587119727494
3.531249462389824,3.084679357550361
3.4911044081661395,3.099726779790146
3.504328263114821,3.060437580626106
3.5032763419054693,3.0671392745798602
3.5164832156015584,3.0360082909841664
3.5113188226857277,3.0418316271349664
3.4910919724049148,3.0883040389177983
3.5178043811132493,3.0815482230273976
3.5308018861398356,3.0517821304521764
3.510343389240784,3.0442127845725984
3.487899461553553,3.060655794182142
3.4903500420286733,3.0452135175564696
3.49985011331149,3.0431777750322815
3.5125286419198325,3.0648696959930986
3.490961543594996,3.0416104206469634
3.5085775430675836,3.037142938372895
3.507625131053588,3.281867960115661
3.5775407218275963,3.134539574773586
3.551534456005348,3.0868631922023138
3.5307650120659213,3.068503892064221
3.5243358633959048,3.054131840906726
3.5278376591989153,3.080717897717136
3.5010728592325164,3.0752570326663955
3.5002130295893426,3.09674682639746
3.5144707225355227,3.062723502691293
3.5202588547548572,3.0394057514961665
3.4838651371437384,3.064788741630123
3.5217411447656732,3.0426256002048295
3.517503575974643,3.0449999058300197
3.483552788008416,3.063426961385283
3.4866673718646797,3.086573418928902
3.5118060114294156,3.1287549641558012
3.5025930883042453,3.0858224329022748
3.5318315730795917,3.063017020637026
3.5159039329085133,3.0543185853644252
3.5330896971726418,3.1935004569611456
3.5345630041813356,3.0519938576937022
3.5024675003558636,3.101591850013835
3.5133330083201733,3.1637876967648815
3.5055724374855814,3.0648422800760446
3.469289267692423,3.1138434170653206
3.5137590384622728,3.0479774336360705
3.4951978725165254,3.0540966577932473
3.5313119798470414,3.0699231296233456
