train_loss,valid_loss
3.7725314500397835,3.2401251698351037
3.6685374415758476,3.0586709075293648
3.5543188666536887,3.0796061990001475
3.552441294564763,3.0529047727833056
3.5457089247613127,3.0663115439489648
3.5610062844722608,3.0680823973724562
3.5674590973926743,3.1070183772250184
3.576206674623931,3.1216316116206784
3.6093969216714883,3.0580288984487383
3.5511011927649614,3.0734546069871
3.572172611005099,3.107643641145115
3.590136654413632,3.100119143000055
3.6005694897526688,3.211908426607553
3.6130979443964373,3.06918917709144
3.5925225348382925,3.0787006033448825
3.597283138728306,3.0622166457592845
3.623270688772786,3.0743079331384173
3.5887411293146627,3.1183415131868353
3.578819621906609,3.0729908435154614
3.5649924527566514,3.0443749393462567
3.595680321679969,3.0719497915134673
3.604642135364148,3.05110701734879
3.5645124221419215,3.1680594690131736
3.64029556760212,3.068840850386206
3.575152774750325,3.0959443684861405
3.591022324018053,3.09741709079587
3.5936350767259353,3.070464097883994
3.542986727996166,3.0866132345889405
3.563708824399755,3.0875060348627854
3.6011883035127297,3.056516344099185
3.56771107066404,3.051510388626491
3.6041282871718336,3.0931806981325822
3.589894269545648,3.1975232753257887
3.6207533120419573,3.068627773146495
3.55309198369962,3.153939567839386
3.6543499192898388,3.1102373198256803
3.597425575335546,3.0655058726926505
3.542020725156817,3.038818238113917
3.5514801094759516,3.073507642142458
3.571222385673354,3.0707594736742196
3.554858904550628,3.0605922834594086
3.5624146245635813,3.044758209608322
3.538223674969166,3.0656925217565907
3.551206295017793,3.093861541422639
3.584434086779989,3.0674254008095665
3.570282625737922,3.0653096402984414
3.5900104161213866,3.090078759262265
3.583017446695769,3.070682561119325
3.5500619132470357,3.062291318836371
3.55958011779847,3.114520018866088
3.552229935598006,3.0751172356060756
3.5246798119266582,3.0712685947102636
3.546576417992558,3.0818126339714444
3.5812786741938476,3.074852759073183
3.5658738396983534,3.0679732806610738
3.5424162742657654,3.0546585308854706
3.5726080401950475,3.0490208842766644
3.5189837415555525,3.0464578686262667
3.5317669109093557,3.0523392451373095
3.572356233938687,3.05360894061791
3.5637343532896146,3.098251990961664
3.5547207071822395,3.0529611398046295
3.552857883802677,3.098489172842952
3.576800087807551,3.097594356074745
3.572635028541368,3.046517353654719
3.5408046676543083,3.075970026628036
3.54541409963078,3.0558913441615587
3.562727651157122,3.048494011136125
3.556726492368782,3.048557312700543
3.608690186612091,3.052350468153654
3.6021350802408523,3.126054940104846
3.5532242130149934,3.0639657633337927
3.533170993287314,3.055999016953458
3.60691672799858,3.0571118994086017
3.559649158504047,3.0664985014761514
3.567475960122503,3.079881159972239
3.5747700680543404,3.0466305541198957
3.5616986508187107,3.054174103298009
3.574397087528193,3.097560360070573
3.5067587900514603,3.0942004147896838
3.5734000688456242,3.062034183707836
3.553140792025813,3.042211349113519
3.541334899691839,3.061855240286888
3.5449437929662615,3.099522678266761
3.5663079486243316,3.0851657712518565
3.55414420484658,3.1102347407417805
3.593302363201371,3.0628909847856116
3.5464621814112234,3.099742431796822
3.590497181887562,3.0601822957343576
3.547939215168719,3.102971092358342
3.560484376474084,3.120432048853617
3.55647775560334,3.047036392979805
3.5716312718643293,3.083073105525704
3.579302641742235,3.081584061638635
3.567682641072146,3.086081196792272
3.5796144280688083,3.047737804957044
3.541413535085818,3.150907384261703
3.587224800918,3.040748715863874
3.5567582020395876,3.0401793819793683
3.5727193215287816,3.092424142986633
