train_loss,valid_loss
10.514682980001178,6.319062245361754
5.1681515189517455,4.2453116508961894
4.226149135752215,3.1245553857258797
3.812666155170915,3.10812090359638
3.694750639833437,3.108499076738011
3.726976428804066,3.1396405626500057
3.710973424404554,3.0492996510504287
3.57773012038036,2.81412534957465
3.530292428162911,2.5057158432833493
3.2166638375039667,2.354763566875722
3.1571530945353476,2.226503076243547
3.032251886560034,2.3985572735564413
3.1223263920453332,2.151976275229029
2.9944079739212075,2.1688971931061705
2.994239548609475,2.230145858773721
3.0351771507194636,2.491091084724132
3.0128814229760654,2.11737367251052
2.98550419061882,2.389223710187182
3.0357976008787477,2.409407949081881
3.0219172113476613,2.0965770249638105
3.0322388549318537,2.1660057873838148
2.943401724461361,2.1826978199486895
2.8792678160341767,2.1063633340937273
2.899638895737745,2.075546031471759
2.9030735097764255,2.596087862235579
2.9161623966614565,2.2807239545700697
3.022973786508248,2.105436093879768
2.8973719856743214,2.4624069881097257
2.9670523251951226,2.319776086686482
2.8697503751310434,2.022569997266817
2.8880933096252535,1.9760359946078727
2.889943431834406,1.976904302606412
2.8891157850390052,1.998016932916719
2.8007167867963703,1.9983115171214576
2.8107850460305754,2.141197662500589
2.9719870104198116,2.480248190786624
2.8907202835739954,1.9573366974027182
2.8361073612480636,2.0996685165834434
2.809761834533994,2.1176887995110327
2.954660539789654,2.355553492565713
2.9837362217385155,2.2501291394434353
2.8448855853701494,2.083373685903519
2.866073376782826,1.9969016635253862
2.829264371264004,2.032228384779623
2.8171824075156304,1.9925506993320048
2.7863495204538435,1.9712106346204994
2.788366099536012,1.9962883135900478
2.9141604901268345,1.9144327809959534
2.780451473996585,2.0940917762165374
2.797632415496886,2.1852903025681027
2.8422251869278377,1.970351613056211
2.849093206966443,1.9420949652248871
2.8082689881423653,1.9234366274070256
2.731910478663418,1.9912475622294592
2.8126792668364966,1.8847269860486773
2.9475973371683386,2.633262230889355
3.0124363826573415,2.128889361254604
2.862538913321728,2.124480167662217
2.8896113025757675,2.308005046706987
3.000796249522166,2.1140526745737946
2.9460917568047127,2.380580877651462
3.192896774937636,2.0814834454382
2.8780389865681073,2.7302196731261787
3.0105405314741254,2.262433688098584
2.8998192709033783,1.9901561349598882
2.689845156554635,2.054874899488126
2.706307169910262,2.015856177903514
2.755432668719129,2.046548142767934
2.6907966175526576,1.9637863090120973
2.6644036356925827,1.8998471326638449
2.73160192138368,2.0203522100482774
2.7035904201799235,1.8377363299748795
2.6943992980504885,1.8865146583781685
2.636090053923732,1.8334966637162025
2.660719562095658,1.8926234756563358
2.691115293377375,1.8687363541295376
2.791307816668381,1.8366403256581054
2.85237413097438,2.4679762628384196
2.86348095688999,2.0258293161854533
2.796986847483771,1.8918021113090773
2.63692396042101,1.8860796161425792
2.726471277532364,1.8562831519307978
2.6414214615812637,1.8157312478597023
2.7006795695439174,1.8370009562489236
2.6315401438311694,1.8174486191898678
2.6434010049766066,2.243099649828511
2.7603564366192805,2.135946558340905
2.7011678403851214,1.8542735639032872
2.5875064058382558,2.100147623086166
2.7014318990348993,1.8150977077374413
2.6809152733150756,1.7858175199994766
2.668867970251512,1.851650919319186
2.6857004779975946,1.9103345842951072
2.76174085840404,2.0186541857450995
2.6916174402604334,1.949809709081489
2.7313678106873125,1.840805862760792
2.6559761959009927,1.8034474246615175
2.8873137631188754,1.8324518709272466
3.0198143726702757,2.1882547601822937
2.700782644258244,1.8086540831345197
