train_loss,valid_loss
9.824818181523698,4.510012787597761
4.855230721695376,3.044519871808596
3.693930527498376,2.980800332903049
3.4006020238412726,2.4685667216557854
3.2567195795915995,2.369876684245471
3.1720070063965706,2.440451520025577
3.1559247297326443,2.385555330195489
3.1410991622756965,2.280501062390506
3.170853383853835,2.36244483784889
3.168739991890458,2.2779645330690435
3.101814620596567,2.2886681681398215
3.1148707356661736,2.278776049028493
3.067177450792249,2.4949577053549694
3.0686515202858065,2.37951877161157
3.1765792241796915,2.277539197745927
3.1756628048856617,2.2824843786911493
3.0926611983115375,2.33784042827635
3.084446439300493,2.2574587366157104
3.006533839864199,2.251775552005781
2.9873993488305715,2.3063875543276096
3.0006215931088813,2.1784916819129423
3.0089918230154735,2.2154360435099023
3.0339158785204203,2.4794496555347236
3.038112628952806,2.401780863024043
3.0411364802604615,2.2206573171809754
2.998587872404494,2.219281617839819
3.0839809864240046,2.2928104908121383
3.2806444737479117,2.250495630263735
3.0665740047110526,2.187762459873348
3.0798292373206393,2.1662047396766377
3.018328107590885,2.24076810409215
2.9972369223980917,2.2453053766998172
2.9758634787699205,2.4144506003759694
3.2099097306520763,2.2222956117700257
3.0565027117039025,2.1475309734948196
2.9991720756536027,2.129863864256806
2.975959598684008,2.2455654254864856
3.2259055956252563,2.510162143963386
3.1428645184005903,2.605869786536382
3.1180422681419535,2.5757175342313827
3.0264959385276495,2.2759391168572374
2.9925608439848217,2.0941239123022695
2.944766342903864,2.1279307964064027
3.0651901873943377,2.7425604932563377
3.1260446289125,2.261621552530934
3.0368399521789353,2.220865658724938
3.0652064679115054,2.2238907936280112
3.12379117455913,2.1222652309016574
3.0118240283850835,2.089319902587618
2.914619233764464,2.112549100909719
2.8829524231356487,2.070676729238732
2.880301368556342,2.1124390865725196
2.9961444182186208,2.180967155983666
3.0004429460488224,2.0641676924241072
2.9003163716196463,2.088780911454345
2.8845276785286926,2.2444899889886725
2.915852880928108,2.1788149988095524
2.8889435296673547,2.0213435866357408
2.8945386077418993,2.195725473089462
2.8882033766701416,2.013226406905465
2.8594064330417948,2.014575269523977
2.884869117857981,2.414939091492061
2.9016576976653514,2.1245108896648324
2.9474089822892613,2.0922966328167223
2.9774507481124988,3.3363653759079317
3.32593855851616,2.3546127353361452
3.1462151823599256,2.14801228194011
2.905704791014017,2.733433895958215
3.251599050771088,2.2985873031806197
3.123398773098378,2.599064143511725
3.065936125177386,2.031565419984805
2.8942727664614725,2.241806630457637
2.8638503967909084,1.9945826463727756
2.787731117619955,2.0282660192415767
2.858505555564549,2.1400745552517444
2.8041151017440855,2.3728421471045498
2.883974555534797,2.4457084993698897
2.872333063901322,2.0580791173845654
2.7622017220951274,1.9429082237257256
2.766383592699436,1.9737930931683962
2.8388720883765393,1.9578261162631738
2.8197935767966102,2.0686540020366757
2.958626111715461,2.277058558312379
2.8978524339610834,2.0946485900760505
2.797550827015392,2.043976637776964
2.8603189409516685,2.193584801512805
4.188109598420483,7.142507349268016
5.486697255435996,3.178239268115731
4.064631904103006,3.1256268879651485
3.6846806446481315,2.942485905434212
3.637109974742558,2.9037689185028173
3.6970712870840807,2.840282440481962
3.5771815794420774,2.741292504806524
3.6970740160917166,3.4408937980539007
3.876019291745934,2.9093654380936913
3.5110039847860453,3.0623557103879016
3.472228149155483,2.7449383366141955
3.339416594677717,2.4488086877720203
3.257699938880382,2.417882174237454
3.242691327682258,2.432459421651946
