train_loss,valid_loss
35.769524750539766,13.546965114536928
13.535276439444,6.7393736231281665
7.556531395691514,4.702042868317411
5.354082946962534,4.184728474957529
4.9423889934768965,3.607072639989613
4.678418810393584,3.485413724360676
4.651145985442803,3.5007691232218203
4.517816645369388,3.353441528453867
4.552625714058994,3.378252739032042
4.438381881224063,3.2967872633299216
4.382652115949206,3.181088646716234
4.249823712870829,3.247087592895923
4.206042203092943,3.1204478140803067
4.169917247498883,3.143834291368125
4.1207155195938014,3.173033457477185
4.153152455621631,3.090378155325949
4.094557327726677,3.072612274077931
4.078174080039245,3.078984031249032
4.056511935531128,3.0643560710097235
4.087747934697923,3.1277505353054806
4.007878530530711,3.044890665913373
3.9947031615241446,3.3383528758152012
3.9979167375210674,3.028311741993579
3.950798470323111,3.024615050660633
3.9515324227886923,3.099185161896967
3.9489524188204315,3.0464709301254906
3.956476856686671,3.0120995103742407
3.926192768905428,3.0353930283043433
3.9018569640820244,2.9970420317758135
3.8929457422007596,2.9936465250861826
3.921787922180083,3.031239725035408
3.8870650902339063,2.97489394617027
3.8477602808298808,3.000681141745563
3.810534206990564,3.0292608767800377
3.8770392017332105,3.1050112234853673
3.876260939279085,2.961053346081537
3.821509602601726,3.0359150205331837
3.7506229798214945,2.968375719516371
3.7302835296702646,2.882702859401715
3.6866511070705044,2.8767267549775273
3.7007816472362385,2.9134420854797014
3.6687252374786428,2.9303443563071734
3.642445169281751,2.7806672736892537
3.5822693251673625,2.7694718418000175
3.6565027040674694,2.8579301206586294
3.6426350676595796,2.759416276119952
3.5460597242323217,2.8380129847558413
3.60494658012981,2.723714794143403
3.5598766264307034,2.919082590711065
3.6074954478811616,2.7949217235252455
3.6013095157539676,2.6971945654238754
3.5445308311792045,2.736092589605459
3.468957587577345,2.659007477737301
3.4650092417463103,2.6367400144021285
3.426993945100804,2.6192464925068903
3.436250282839255,2.7196665366457955
3.4283812147935113,2.595385530299591
3.3911919166072457,2.5834974629349836
3.452810634115972,2.632891218754738
3.4932896838507284,2.834957534222241
3.5544733170030565,2.664238798900041
3.4473708757901043,2.530853304660003
3.3083089415835096,2.4913057541016546
3.288520535459253,2.5367402706122353
3.2941821152059196,2.565557377210987
3.361296353569634,2.6537882389991228
3.301380349370486,2.4965778869013153
3.424639838562572,2.3999521490255606
3.4446676894506782,2.614670191047903
3.2572720726447546,2.5217663774682797
3.3164065268125595,2.4958773212525296
3.257901918238304,2.7531985274849915
3.3662965311568334,2.699748361717984
3.2714193101442333,2.372391758871919
3.219512873970329,2.3941721782413263
3.2425296994164707,2.3562211252722003
3.2886329021598333,2.4806618550407986
3.3913165030978347,2.352580093694483
3.3364523977215437,2.9246232095793308
3.3586574173575907,2.7370165373759607
3.2841431341514045,2.3005775257477414
3.2908143306231525,2.404577647107987
3.3480725390076262,2.3603529879646117
3.188680954668936,2.2963513084050753
3.17801880056491,2.2920829418640354
3.1457497754712223,2.4305625596374902
3.217685149155561,2.3905324295256376
3.1456429498524874,2.2828895567799323
3.1594680938155695,2.2888503116685204
3.1129126038576667,2.276179929654027
3.112193608044827,2.897949312939313
3.2325609998325944,2.384184079619348
3.26116589521058,2.2861513719737876
3.1260442069412333,2.4754059746246333
3.1717619237610997,2.308530968942699
3.080337688998512,2.2706744893395974
3.0784333859684097,2.2270868312297445
3.075034861225362,2.232130284965364
3.064298203333909,2.699745969880846
3.362651429217207,2.6487113599240266
