train_loss,valid_loss
3.902818417315782,3.1447843569679574
3.5123895999340125,3.141706745354141
3.5202575533725184,3.0663914066384392
3.4765064905155985,3.0476320051691075
3.4565262252639175,3.0660669805459935
3.491528079653773,3.043013875246243
3.4573845790590845,3.0609059584406464
3.45835787957676,3.060887201817014
3.488466118047898,3.0550098122862877
3.4523199555101445,3.0517929378819675
3.480157294603833,3.04952120946749
3.492842516579111,3.0967582137031515
3.466150971127669,3.059096979639241
3.491843892517789,3.0527655082780765
3.4969893368035256,3.091186661408309
3.4728661653756943,3.0763176938671783
3.464896054796479,3.05219544321238
3.4943695081875346,3.0577619754358136
3.496023327983539,3.0971727274491134
3.507980278828263,3.2930844915336177
3.548000043086959,3.182778682671464
3.524497609606261,3.0720018371880315
3.4854644291140575,3.0457701584263304
3.500893683734084,3.0499757895802597
3.4709800726202427,3.133317444960101
3.488264555055299,3.0687353076478177
3.474538835621104,3.0449237542088494
3.521826072533766,3.176629569642249
3.4981276020019614,3.135025685427508
3.539793024401971,3.066243426159372
3.478257333700122,3.1081976596683294
3.4746279991168487,3.043631551407393
3.4889247314467298,3.0618335363212315
3.4876593885754956,3.07043280008289
3.5641424255570793,3.0424667357470567
3.51730468807167,3.045068973736367
3.4968533536152413,3.0564536651962113
3.514588747931427,3.0414281751675767
3.4747185480196157,3.0646354146768804
3.5499980250136294,3.057343833275142
3.477914428307475,3.0595901157114884
3.4821414336209813,3.0555511164878304
3.4672386870681597,3.0438636332660467
3.483108962602718,3.0687861502536116
3.486777398144059,3.2195732352231503
3.487745136024022,3.0588257201104203
3.4620851301707,3.044303975371757
3.466683692425252,3.0615419893510523
3.4948698524305266,3.0484762555297436
3.4880312109499907,3.0842831706281073
3.530213811405884,3.085615848975271
3.473886996210177,3.0940551880970903
3.5596208260240623,3.186215023375902
3.519518065059643,3.0855464545384983
3.5153580894042697,3.150037455622575
3.535096791986077,3.1103991473320156
3.474515487204749,3.0466962713003842
3.482718145289609,3.055396345829422
3.4530701719422336,3.0439426040464657
3.4888689791796845,3.0609637752318304
3.477479981590523,3.121409234546412
3.4803278369031374,3.0556188119660437
3.4835157745478176,3.0448746470565817
3.4528783378691714,3.0545866065800635
3.4353488397804686,3.0491016156584183
3.477898502384775,3.1442160437940827
3.465328792132318,3.048554599573599
3.486436501582104,3.072872412878712
3.4810339353550788,3.0762036026146222
3.5095906086847326,3.1211265915716577
3.525135146315407,3.1125853174708866
3.528145355165638,3.077885160047263
3.485113191144519,3.047158400269823
3.4879415723795533,3.0595367023871827
3.4780621531732256,3.0479383750722406
3.46701126735232,3.045339499192582
3.4934120337086854,3.0637137441411713
3.484477381574794,3.061607316590722
3.466299696151423,3.049627211131851
3.4588372577453455,3.05809183651677
3.495344912825213,3.0468324228178143
3.4592279543416025,3.082254255976139
3.472324964657078,3.0568016190041347
3.484122895041787,3.0784696488010233
3.4833049426847746,3.108415716776908
3.5303054605156547,3.0497395070919717
3.428228150040935,3.0516090822402324
3.4383996089379507,3.053712771897864
3.4807157986278066,3.0715129209529284
3.4498728386525728,3.0855859036070052
3.4722832406962114,3.042506021278903
3.488666381776046,3.0592851690408103
3.5128676496223603,3.168135929179297
3.4972309330259526,3.1243115388684264
3.5282468026024945,3.1988098977459187
3.5839698865622376,3.1294977722836728
3.4994896184283513,3.0800225899186597
3.445617906711575,3.0496243988575715
3.473300332118995,3.0482400490544532
3.4820642676157294,3.0513609963975203
